ZONE T = "Air Zone",I=201,J=401,F=POINT
0.000000e+00 0.000000e+00 -4.366119e-01 
1.500000e-04 0.000000e+00 -3.860451e-01 
3.000000e-04 0.000000e+00 -2.019714e-01 
4.500000e-04 0.000000e+00 5.709675e-02 
6.000000e-04 0.000000e+00 3.054729e-01 
7.500000e-04 0.000000e+00 4.548202e-01 
9.000000e-04 0.000000e+00 4.451592e-01 
1.050000e-03 0.000000e+00 2.668734e-01 
1.200000e-03 0.000000e+00 -2.810584e-02 
1.350000e-03 0.000000e+00 -3.364546e-01 
1.500000e-03 0.000000e+00 -5.367131e-01 
1.650000e-03 0.000000e+00 -5.366263e-01 
1.800000e-03 0.000000e+00 -3.156825e-01 
1.950000e-03 0.000000e+00 5.543280e-02 
2.100000e-03 0.000000e+00 4.317865e-01 
2.250000e-03 0.000000e+00 6.506673e-01 
2.400000e-03 0.000000e+00 6.045931e-01 
2.550000e-03 0.000000e+00 2.980073e-01 
2.700000e-03 0.000000e+00 -1.464640e-01 
2.850000e-03 0.000000e+00 -5.387844e-01 
3.000000e-03 0.000000e+00 -7.063816e-01 
3.150000e-03 0.000000e+00 -5.739352e-01 
3.300000e-03 0.000000e+00 -1.998309e-01 
3.450000e-03 0.000000e+00 2.485512e-01 
3.600000e-03 0.000000e+00 5.724108e-01 
3.750000e-03 0.000000e+00 6.356067e-01 
3.900000e-03 0.000000e+00 4.260902e-01 
4.050000e-03 0.000000e+00 5.538757e-02 
4.200000e-03 0.000000e+00 -2.998625e-01 
4.350000e-03 0.000000e+00 -4.857029e-01 
4.500000e-03 0.000000e+00 -4.405376e-01 
4.650000e-03 0.000000e+00 -2.162196e-01 
4.800000e-03 0.000000e+00 6.123650e-02 
4.950000e-03 0.000000e+00 2.607388e-01 
5.100000e-03 0.000000e+00 3.075324e-01 
5.250000e-03 0.000000e+00 2.111983e-01 
5.400000e-03 0.000000e+00 4.576253e-02 
5.550000e-03 0.000000e+00 -9.827566e-02 
5.700000e-03 0.000000e+00 -1.610525e-01 
5.850000e-03 0.000000e+00 -1.368412e-01 
6.000000e-03 0.000000e+00 -6.208518e-02 
6.150000e-03 0.000000e+00 1.374347e-02 
6.300000e-03 0.000000e+00 5.569384e-02 
6.450000e-03 0.000000e+00 5.815153e-02 
6.600000e-03 0.000000e+00 3.843902e-02 
6.750000e-03 0.000000e+00 1.646924e-02 
6.900000e-03 0.000000e+00 1.160810e-03 
7.050000e-03 0.000000e+00 -7.890420e-03 
7.200000e-03 0.000000e+00 -1.236884e-02 
7.350000e-03 0.000000e+00 -1.212358e-02 
7.500000e-03 0.000000e+00 -6.807416e-03 
7.650000e-03 0.000000e+00 2.738490e-03 
7.800000e-03 0.000000e+00 1.424963e-02 
7.950000e-03 0.000000e+00 2.431400e-02 
8.100000e-03 0.000000e+00 2.866342e-02 
8.250000e-03 0.000000e+00 2.328618e-02 
8.400000e-03 0.000000e+00 6.314147e-03 
8.550000e-03 0.000000e+00 -2.048388e-02 
8.700000e-03 0.000000e+00 -5.076638e-02 
8.850000e-03 0.000000e+00 -7.497620e-02 
9.000000e-03 0.000000e+00 -8.316454e-02 
9.150000e-03 0.000000e+00 -6.876327e-02 
9.300000e-03 0.000000e+00 -3.079403e-02 
9.450000e-03 0.000000e+00 2.518802e-02 
9.600000e-03 0.000000e+00 8.762644e-02 
9.750000e-03 0.000000e+00 1.408879e-01 
9.900000e-03 0.000000e+00 1.692852e-01 
1.005000e-02 0.000000e+00 1.618696e-01 
1.020000e-02 0.000000e+00 1.158570e-01 
1.035000e-02 0.000000e+00 3.763329e-02 
1.050000e-02 0.000000e+00 -5.844687e-02 
1.065000e-02 0.000000e+00 -1.532142e-01 
1.080000e-02 0.000000e+00 -2.271524e-01 
1.095000e-02 0.000000e+00 -2.649047e-01 
1.110000e-02 0.000000e+00 -2.585307e-01 
1.125000e-02 0.000000e+00 -2.087385e-01 
1.140000e-02 0.000000e+00 -1.241081e-01 
1.155000e-02 0.000000e+00 -1.878513e-02 
1.170000e-02 0.000000e+00 9.075500e-02 
1.185000e-02 0.000000e+00 1.888794e-01 
1.200000e-02 0.000000e+00 2.632397e-01 
1.215000e-02 0.000000e+00 3.061377e-01 
1.230000e-02 0.000000e+00 3.148571e-01 
1.245000e-02 0.000000e+00 2.911876e-01 
1.260000e-02 0.000000e+00 2.404110e-01 
1.275000e-02 0.000000e+00 1.700006e-01 
1.290000e-02 0.000000e+00 8.832405e-02 
1.305000e-02 0.000000e+00 3.546608e-03 
1.320000e-02 0.000000e+00 -7.715252e-02 
1.335000e-02 0.000000e+00 -1.480642e-01 
1.350000e-02 0.000000e+00 -2.051946e-01 
1.365000e-02 0.000000e+00 -2.463002e-01 
1.380000e-02 0.000000e+00 -2.707641e-01 
1.395000e-02 0.000000e+00 -2.793703e-01 
1.410000e-02 0.000000e+00 -2.740094e-01 
1.425000e-02 0.000000e+00 -2.573397e-01 
1.440000e-02 0.000000e+00 -2.324184e-01 
1.455000e-02 0.000000e+00 -2.023168e-01 
1.470000e-02 0.000000e+00 -1.697598e-01 
1.485000e-02 0.000000e+00 -1.368875e-01 
1.500000e-02 0.000000e+00 -1.052395e-01 
1.515000e-02 0.000000e+00 -7.589692e-02 
1.530000e-02 0.000000e+00 -4.952554e-02 
1.545000e-02 0.000000e+00 -2.622187e-02 
1.560000e-02 0.000000e+00 -5.551956e-03 
1.575000e-02 0.000000e+00 1.291401e-02 
1.590000e-02 0.000000e+00 2.924124e-02 
1.605000e-02 0.000000e+00 4.359408e-02 
1.620000e-02 0.000000e+00 5.641733e-02 
1.635000e-02 0.000000e+00 6.754308e-02 
1.650000e-02 0.000000e+00 7.611542e-02 
1.665000e-02 0.000000e+00 8.170770e-02 
1.680000e-02 0.000000e+00 8.404523e-02 
1.695000e-02 0.000000e+00 8.215263e-02 
1.710000e-02 0.000000e+00 7.545324e-02 
1.725000e-02 0.000000e+00 6.467770e-02 
1.740000e-02 0.000000e+00 5.025289e-02 
1.755000e-02 0.000000e+00 3.256806e-02 
1.770000e-02 0.000000e+00 1.396394e-02 
1.785000e-02 0.000000e+00 -4.067552e-03 
1.800000e-02 0.000000e+00 -2.105494e-02 
1.815000e-02 0.000000e+00 -3.500840e-02 
1.830000e-02 0.000000e+00 -4.554288e-02 
1.845000e-02 0.000000e+00 -5.368278e-02 
1.860000e-02 0.000000e+00 -5.930135e-02 
1.875000e-02 0.000000e+00 -6.289402e-02 
1.890000e-02 0.000000e+00 -6.544890e-02 
1.905000e-02 0.000000e+00 -6.917107e-02 
1.920000e-02 0.000000e+00 -7.257559e-02 
